Latitude,Longitude,Sample Date,s2_item_id,s2_datetime,s2_cloud,B02,B03,B04,B08,B11,B12,NDVI,NDWI,NDMI
-29.028629,24.638389,2012-06-19,,,,,,,,,,,,
-29.161667,23.696389,2012-06-20,,,,,,,,,,,,
-24.282222,28.090278,2012-06-20,,,,,,,,,,,,
-25.681111,31.783333,2012-06-20,,,,,,,,,,,,
-25.398889,31.610556,2012-06-20,,,,,,,,,,,,
-30.398056,30.601944,2012-06-20,,,,,,,,,,,,
-30.27402,30.69602,2012-06-20,,,,,,,,,,,,
-29.615556,27.065278,2012-06-20,,,,,,,,,,,,
-28.883333,27.89,2012-06-20,,,,,,,,,,,,
-34.405833,19.600556,2012-06-20,,,,,,,,,,,,
-24.670833,28.560833,2012-06-21,,,,,,,,,,,,
-24.99328,30.81444,2012-06-21,,,,,,,,,,,,
-24.768889,31.39,2012-06-21,,,,,,,,,,,,
-27.802778,28.768333,2012-06-21,,,,,,,,,,,,
-27.935,26.126667,2012-06-21,,,,,,,,,,,,
-28.1175,26.719444,2012-06-21,,,,,,,,,,,,
-30.679722,26.7125,2012-06-21,,,,,,,,,,,,
-30.160091,27.40124,2012-06-21,,,,,,,,,,,,
-30.336111,27.359444,2012-06-21,,,,,,,,,,,,
-33.501667,21.624167,2012-06-21,,,,,,,,,,,,
-34.329722,18.990278,2012-06-21,,,,,,,,,,,,
-25.436111,31.982222,2012-06-22,,,,,,,,,,,,
-25.14944444,31.94055556,2012-06-22,,,,,,,,,,,,
-29.658056,25.973333,2012-06-22,,,,,,,,,,,,
-31.000833,26.353056,2012-06-22,,,,,,,,,,,,
-29.803611,30.516111,2012-06-22,,,,,,,,,,,,
-27.363611,31.783333,2015-11-24,S2A_MSIL2A_20151126T074242_R092_T36JUQ_20210413T060536,2015-11-26T07:42:42.031000+00:00,6.792398,0.036698611111111105,0.062052083333333334,0.04716736111111111,0.30277708333333336,0.1763,0.09227222222222221,0.7304294332433718,-0.6598293721947487,0.2640015307209609
-28.760833,17.730278,2012-06-24,,,,,,,,,,,,
-24.679167,30.8025,2012-06-25,,,,,,,,,,,,
-25.99136,27.84208,2012-06-25,,,,,,,,,,,,
-25.362222,31.956667,2012-06-25,,,,,,,,,,,,
-25.14944444,31.94055556,2012-06-25,,,,,,,,,,,,
-27.01011111,26.69808333,2012-06-26,,,,,,,,,,,,
-24.183889,30.823889,2012-06-26,,,,,,,,,,,,
-29.758889,30.935278,2012-06-26,,,,,,,,,,,,
-29.380556,30.2775,2012-06-26,,,,,,,,,,,,
-26.861111,28.884722,2012-06-26,,,,,,,,,,,,
-26.880278,26.965,2012-06-26,,,,,,,,,,,,
-26.45,28.085833,2012-06-26,,,,,,,,,,,,
-26.98472222,26.63227778,2012-06-26,,,,,,,,,,,,
-34.039722,22.133333,2012-06-26,,,,,,,,,,,,
-33.7075,18.97444444,2012-06-26,,,,,,,,,,,,
-33.72266667,18.61691667,2012-06-26,,,,,,,,,,,,
-25.45963889,28.26430556,2012-06-26,,,,,,,,,,,,
-29.161667,23.696389,2012-06-27,,,,,,,,,,,,
-25.81048333,27.90955222,2012-06-27,,,,,,,,,,,,
-30.830556,26.921389,2012-06-27,,,,,,,,,,,,
-24.058889,31.237222,2012-06-27,,,,,,,,,,,,
-28.404444,30.013056,2012-06-27,,,,,,,,,,,,
-27.4275,28.525833,2012-06-27,,,,,,,,,,,,
-34.031944,22.053333,2012-06-27,,,,,,,,,,,,
-32.595833,19.009444,2012-06-27,,,,,,,,,,,,
-28.058889,30.373611,2012-06-27,,,,,,,,,,,,
-25.447222,30.711667,2012-06-27,,,,,,,,,,,,
-29.161667,23.696389,2012-06-28,,,,,,,,,,,,
-29.641944,30.6875,2012-06-28,,,,,,,,,,,,
-31.860278,18.6875,2012-06-28,,,,,,,,,,,,
-27.5275,30.858056,2012-06-28,,,,,,,,,,,,
-29.380556,30.2775,2012-06-28,,,,,,,,,,,,
-27.00222,28.76528,2012-06-28,,,,,,,,,,,,
-26.648056,27.089444,2012-06-28,,,,,,,,,,,,
-29.028629,24.638389,2012-06-28,,,,,,,,,,,,
-29.1825,23.575556,2012-06-28,,,,,,,,,,,,
-25.49037,30.6986,2012-06-29,,,,,,,,,,,,
-30.398056,30.601944,2012-06-29,,,,,,,,,,,,
-30.27402,30.69602,2012-06-29,,,,,,,,,,,,
-27.935,26.126667,2012-06-29,,,,,,,,,,,,
-28.1175,26.719444,2012-06-29,,,,,,,,,,,,
-25.127778,27.628889,2012-07-03,,,,,,,,,,,,
-25.20639,27.558,2012-07-03,,,,,,,,,,,,
-24.69514,27.40906,2012-07-03,,,,,,,,,,,,
-28.747778,31.745833,2012-07-03,,,,,,,,,,,,
-31.5653,18.3306,2012-07-03,,,,,,,,,,,,
-24.39619444,27.08983333,2012-07-04,,,,,,,,,,,,
-28.801278,31.955389,2012-07-04,,,,,,,,,,,,
-27.935,26.126667,2012-07-04,,,,,,,,,,,,
-28.141944,26.417778,2012-07-04,,,,,,,,,,,,
-28.1175,26.719444,2012-07-04,,,,,,,,,,,,
-28.75,30.442778,2012-07-05,,,,,,,,,,,,
-29.161667,30.629722,2012-07-05,,,,,,,,,,,,
-28.460833,21.248889,2012-07-05,,,,,,,,,,,,
-34.092222,21.295278,2012-07-05,,,,,,,,,,,,
-33.38056,19.30167,2012-07-05,,,,,,,,,,,,
-27.4,26.624722,2012-07-05,,,,,,,,,,,,
-27.573056,24.746389,2012-07-06,,,,,,,,,,,,
-28.760833,17.730278,2012-07-08,,,,,,,,,,,,
-29.028629,24.638389,2012-07-09,,,,,,,,,,,,
-33.818056,19.694722,2012-07-09,,,,,,,,,,,,
-26.861111,28.884722,2012-07-10,,,,,,,,,,,,
-26.880278,26.965,2012-07-10,,,,,,,,,,,,
-26.45,28.085833,2012-07-10,,,,,,,,,,,,
-26.98472222,26.63227778,2012-07-10,,,,,,,,,,,,
-27.935,26.126667,2012-07-10,,,,,,,,,,,,
-28.1175,26.719444,2012-07-10,,,,,,,,,,,,
-28.69485,28.23487,2012-07-10,,,,,,,,,,,,
-31.104278,29.399722,2012-07-10,,,,,,,,,,,,
-31.396,29.2651,2012-07-10,,,,,,,,,,,,
-34.075556,20.145556,2012-07-10,,,,,,,,,,,,
-25.45963889,28.26430556,2012-07-10,,,,,,,,,,,,
-28.338333,31.373611,2012-07-10,,,,,,,,,,,,
-28.068333,31.55,2012-07-10,,,,,,,,,,,,
-28.760833,17.730278,2012-07-11,,,,,,,,,,,,
-29.161667,23.696389,2012-07-11,,,,,,,,,,,,
-25.81048333,27.90955222,2012-07-11,,,,,,,,,,,,
-29.641944,30.6875,2012-07-11,,,,,,,,,,,,
-28.883333,27.89,2012-07-11,,,,,,,,,,,,
-30.568333,29.422778,2012-07-11,,,,,,,,,,,,
-30.86013889,29.07125,2012-07-11,,,,,,,,,,,,
-30.570833,29.150556,2012-07-11,,,,,,,,,,,,
-30.77586667,29.03221667,2012-07-11,,,,,,,,,,,,
-34.250556,20.9925,2012-07-11,,,,,,,,,,,,
-28.44555556,32.325,2012-10-09,,,,,,,,,,,,
-26.648056,27.089444,2012-07-12,,,,,,,,,,,,
-27.902778,24.615556,2012-07-12,,,,,,,,,,,,
-28.768056,20.720556,2012-07-12,,,,,,,,,,,,
-31.031389,28.883333,2012-07-12,,,,,,,,,,,,
-29.7775,29.470833,2012-07-16,,,,,,,,,,,,
-29.987778,29.851667,2012-07-16,,,,,,,,,,,,
-29.744167,29.905833,2012-07-16,,,,,,,,,,,,
-33.897778,20.012778,2012-07-16,,,,,,,,,,,,
-27.01011111,26.69808333,2012-07-17,,,,,,,,,,,,
-34.065833,20.404167,2012-07-17,,,,,,,,,,,,
-25.127778,27.628889,2012-07-17,,,,,,,,,,,,
-25.20639,27.558,2012-07-17,,,,,,,,,,,,
-24.69514,27.40906,2012-07-17,,,,,,,,,,,,
-25.73411,27.21422,2012-07-17,,,,,,,,,,,,
-27.363611,31.783333,2012-07-17,,,,,,,,,,,,
-30.733889,29.828333,2012-07-17,,,,,,,,,,,,
-26.648056,27.089444,2012-07-17,,,,,,,,,,,,
-26.970278,27.211111,2012-07-17,,,,,,,,,,,,
-26.45,28.085833,2012-07-17,,,,,,,,,,,,
-26.98472222,26.63227778,2012-07-17,,,,,,,,,,,,
-27.935,26.126667,2012-07-17,,,,,,,,,,,,
-29.160278,26.573333,2012-07-17,,,,,,,,,,,,
-33.870833,20.003333,2012-07-17,,,,,,,,,,,,
-29.161667,23.696389,2012-07-18,,,,,,,,,,,,
-24.39619444,27.08983333,2012-07-18,,,,,,,,,,,,
-26.905,32.324722,2012-07-18,,,,,,,,,,,,
-30.398056,30.601944,2012-07-18,,,,,,,,,,,,
-30.27402,30.69602,2012-07-18,,,,,,,,,,,,
-27.169444,29.233889,2012-07-18,,,,,,,,,,,,
-26.861111,28.884722,2012-07-18,,,,,,,,,,,,
-28.69485,28.23487,2012-07-18,,,,,,,,,,,,
-29.615556,27.065278,2012-07-18,,,,,,,,,,,,
-28.883333,27.89,2012-07-18,,,,,,,,,,,,
-34.02861,22.22222,2012-07-18,,,,,,,,,,,,
-34.405833,19.600556,2012-07-18,,,,,,,,,,,,
-30.160091,27.40124,2012-07-19,,,,,,,,,,,,
-30.336111,27.359444,2012-07-19,,,,,,,,,,,,
-30.830556,26.921389,2012-07-20,,,,,,,,,,,,
-29.658056,25.973333,2012-07-20,,,,,,,,,,,,
-31.000833,26.353056,2012-07-20,,,,,,,,,,,,
-30.679722,26.7125,2012-07-20,,,,,,,,,,,,
-28.460833,21.248889,2012-07-20,,,,,,,,,,,,
-29.803611,30.516111,2012-07-20,,,,,,,,,,,,
-31.5653,18.3306,2012-07-21,,,,,,,,,,,,
-24.679167,30.8025,2012-07-23,,,,,,,,,,,,
-25.99136,27.84208,2012-07-23,,,,,,,,,,,,
-26.880278,26.965,2012-07-23,,,,,,,,,,,,
-26.98472222,26.63227778,2012-07-23,,,,,,,,,,,,
-33.31388889,19.07472222,2012-07-23,,,,,,,,,,,,
-24.183889,30.823889,2012-07-24,,,,,,,,,,,,
-26.861111,28.884722,2012-07-24,,,,,,,,,,,,
-26.970278,27.211111,2012-07-24,,,,,,,,,,,,
-27.802778,28.768333,2012-07-24,,,,,,,,,,,,
-28.69485,28.23487,2012-07-24,,,,,,,,,,,,
-33.501667,21.624167,2012-07-24,,,,,,,,,,,,
-29.161667,23.696389,2012-07-25,,,,,,,,,,,,
-25.81048333,27.90955222,2012-07-25,,,,,,,,,,,,
-24.034167,31.123611,2012-07-25,,,,,,,,,,,,
-29.380556,30.2775,2012-07-25,,,,,,,,,,,,
-28.058889,30.373611,2012-07-25,,,,,,,,,,,,
-29.641944,30.6875,2012-07-26,,,,,,,,,,,,
-31.860278,18.6875,2012-07-26,,,,,,,,,,,,
-27.5275,30.858056,2012-07-26,,,,,,,,,,,,
-29.380556,30.2775,2012-07-26,,,,,,,,,,,,
-27.00222,28.76528,2012-07-26,,,,,,,,,,,,
-26.648056,27.089444,2012-07-26,,,,,,,,,,,,
-29.758889,30.935278,2012-07-27,,,,,,,,,,,,
-30.27402,30.69602,2012-07-28,,,,,,,,,,,,
-27.01011111,26.69808333,2012-07-30,,,,,,,,,,,,
-26.648056,27.089444,2012-07-30,,,,,,,,,,,,
-26.880278,26.965,2012-07-30,,,,,,,,,,,,
-26.98472222,26.63227778,2012-07-30,,,,,,,,,,,,
-31.554722,29.245556,2012-07-30,,,,,,,,,,,,
-33.38056,19.30167,2012-07-30,,,,,,,,,,,,
-25.127778,27.628889,2012-07-31,,,,,,,,,,,,
-25.20639,27.558,2012-07-31,,,,,,,,,,,,
-26.861111,28.884722,2012-07-31,,,,,,,,,,,,
-26.970278,27.211111,2012-07-31,,,,,,,,,,,,
-26.73806,27.59194,2012-07-31,,,,,,,,,,,,
-26.45,28.085833,2012-07-31,,,,,,,,,,,,
-31.104278,29.399722,2012-07-31,,,,,,,,,,,,
-24.39619444,27.08983333,2012-08-01,,,,,,,,,,,,
-27.169444,29.233889,2012-08-01,,,,,,,,,,,,
-28.141944,26.417778,2012-08-01,,,,,,,,,,,,
-28.1175,26.719444,2012-08-01,,,,,,,,,,,,
-33.13083,18.86278,2012-08-01,,,,,,,,,,,,
-28.75,30.442778,2012-08-02,,,,,,,,,,,,
-29.161667,30.629722,2012-08-02,,,,,,,,,,,,
-27.00222,28.76528,2012-08-02,,,,,,,,,,,,
-26.648056,27.089444,2012-08-02,,,,,,,,,,,,
-27.398611,26.614722,2012-08-02,,,,,,,,,,,,
-28.376944,24.303056,2012-08-02,,,,,,,,,,,,
-27.671111,27.236944,2012-08-03,,,,,,,,,,,,
-28.735556,29.820556,2012-08-04,,,,,,,,,,,,
-28.760833,17.730278,2012-08-05,,,,,,,,,,,,
-25.99136,27.84208,2012-08-06,,,,,,,,,,,,
-26.970278,27.211111,2012-08-06,,,,,,,,,,,,
-33.818056,19.694722,2012-08-06,,,,,,,,,,,,
-27.01011111,26.69808333,2012-08-07,,,,,,,,,,,,
-29.641944,30.6875,2012-08-07,,,,,,,,,,,,
-28.735556,29.820556,2012-08-07,,,,,,,,,,,,
-26.880278,26.965,2012-08-07,,,,,,,,,,,,
-26.98472222,26.63227778,2012-08-07,,,,,,,,,,,,
-27.398611,26.614722,2012-08-07,,,,,,,,,,,,
-34.075556,20.145556,2012-08-07,,,,,,,,,,,,
-25.45963889,28.26430556,2012-08-07,,,,,,,,,,,,
-28.338333,31.373611,2012-08-07,,,,,,,,,,,,
-28.068333,31.55,2012-08-07,,,,,,,,,,,,
-25.57877778,29.12747222,2012-08-07,,,,,,,,,,,,
-25.81048333,27.90955222,2012-08-08,,,,,,,,,,,,
-28.44555556,32.325,2012-10-31,,,,,,,,,,,,
-26.861111,28.884722,2012-08-08,,,,,,,,,,,,
-26.45,28.085833,2012-08-08,,,,,,,,,,,,
-27.273889,28.49,2012-08-09,,,,,,,,,,,,
-27.802778,28.768333,2012-08-09,,,,,,,,,,,,
-27.00222,28.76528,2012-08-10,,,,,,,,,,,,
-27.02314,28.59389,2012-08-10,,,,,,,,,,,,
-26.648056,27.089444,2012-08-10,,,,,,,,,,,,
-27.573056,24.746389,2012-08-10,,,,,,,,,,,,
-34.065833,20.404167,2012-08-12,,,,,,,,,,,,
-27.01011111,26.69808333,2012-08-13,,,,,,,,,,,,
-29.7775,29.470833,2012-08-13,,,,,,,,,,,,
-29.987778,29.851667,2012-08-13,,,,,,,,,,,,
-29.744167,29.905833,2012-08-13,,,,,,,,,,,,
-26.880278,26.965,2012-08-13,,,,,,,,,,,,
-26.98472222,26.63227778,2012-08-13,,,,,,,,,,,,
-25.127778,27.628889,2012-08-14,,,,,,,,,,,,
-24.39619444,27.08983333,2012-08-14,,,,,,,,,,,,
-24.69514,27.40906,2012-08-14,,,,,,,,,,,,
-25.73411,27.21422,2012-08-14,,,,,,,,,,,,
-26.03611,30.99778,2012-08-14,,,,,,,,,,,,
-27.363611,31.783333,2012-08-14,,,,,,,,,,,,
-26.73806,27.59194,2012-08-14,,,,,,,,,,,,
-26.45,28.085833,2012-08-14,,,,,,,,,,,,
-27.273889,28.49,2012-08-14,,,,,,,,,,,,
-29.160278,26.573333,2012-08-14,,,,,,,,,,,,
-34.250556,20.9925,2012-08-14,,,,,,,,,,,,
-33.897778,20.012778,2012-08-14,,,,,,,,,,,,
-25.20639,27.558,2012-08-15,,,,,,,,,,,,
-25.49037,30.6986,2012-08-15,,,,,,,,,,,,
-30.398056,30.601944,2012-08-15,,,,,,,,,,,,
-30.27402,30.69602,2012-08-15,,,,,,,,,,,,
-27.169444,29.233889,2012-08-15,,,,,,,,,,,,
-27.3,28.586944,2012-08-15,,,,,,,,,,,,
-29.033333,23.983333,2012-08-15,,,,,,,,,,,,
-28.69485,28.23487,2012-08-15,,,,,,,,,,,,
-29.615556,27.065278,2012-08-15,,,,,,,,,,,,
-28.883333,27.89,2012-08-15,,,,,,,,,,,,
-34.405833,19.600556,2012-08-15,,,,,,,,,,,,
-25.447222,30.711667,2012-08-15,,,,,,,,,,,,
-30.13573889,30.67422222,2012-08-16,,,,,,,,,,,,
-26.648056,27.089444,2012-08-16,,,,,,,,,,,,
-27.902778,24.615556,2012-08-16,,,,,,,,,,,,
-30.160091,27.40124,2012-08-16,,,,,,,,,,,,
-30.336111,27.359444,2012-08-16,,,,,,,,,,,,
-30.830556,26.921389,2012-08-17,,,,,,,,,,,,
-29.658056,25.973333,2012-08-17,,,,,,,,,,,,
-31.000833,26.353056,2012-08-17,,,,,,,,,,,,
-30.679722,26.7125,2012-08-17,,,,,,,,,,,,
-29.803611,30.516111,2012-08-17,,,,,,,,,,,,
-28.760833,17.730278,2012-08-18,,,,,,,,,,,,
-22.43772222,31.07805556,2012-08-19,,,,,,,,,,,,
-24.679167,30.8025,2012-08-20,,,,,,,,,,,,
-25.99136,27.84208,2012-08-20,,,,,,,,,,,,
-30.27402,30.69602,2012-08-20,,,,,,,,,,,,
-26.880278,26.965,2012-08-20,,,,,,,,,,,,
-26.98472222,26.63227778,2012-08-20,,,,,,,,,,,,
-33.7075,18.97444444,2012-08-20,,,,,,,,,,,,
-24.183889,30.823889,2012-08-21,,,,,,,,,,,,
-29.380556,30.2775,2012-08-21,,,,,,,,,,,,
-26.45,28.085833,2012-08-21,,,,,,,,,,,,
-33.464444,18.740556,2012-08-21,,,,,,,,,,,,
-25.45963889,28.26430556,2012-08-21,,,,,,,,,,,,
-25.81048333,27.90955222,2012-08-22,,,,,,,,,,,,
-24.058889,31.237222,2012-08-22,,,,,,,,,,,,
-27.169444,29.233889,2012-08-22,,,,,,,,,,,,
-27.273889,28.49,2012-08-22,,,,,,,,,,,,
-27.802778,28.768333,2012-08-22,,,,,,,,,,,,
-28.058889,30.373611,2012-08-22,,,,,,,,,,,,
-29.161667,23.696389,2012-08-23,,,,,,,,,,,,
-28.7115,24.07288889,2012-08-23,,,,,,,,,,,,
-31.860278,18.6875,2012-08-23,,,,,,,,,,,,
-27.937778,31.209444,2012-08-23,,,,,,,,,,,,
-26.648056,27.089444,2012-08-23,,,,,,,,,,,,
-29.1825,23.575556,2012-08-23,,,,,,,,,,,,
-34.031944,22.053333,2012-08-23,,,,,,,,,,,,
-34.02861,22.22222,2012-08-23,,,,,,,,,,,,
-23.838611,31.640833,2012-08-24,,,,,,,,,,,,
-32.502778,19.535833,2012-08-24,,,,,,,,,,,,
-29.380556,30.2775,2012-08-26,,,,,,,,,,,,
-29.641944,30.6875,2012-08-27,,,,,,,,,,,,
-29.758889,30.935278,2012-08-27,,,,,,,,,,,,
-27.01011111,26.69808333,2012-08-28,,,,,,,,,,,,
-25.127778,27.628889,2012-08-28,,,,,,,,,,,,
-25.20639,27.558,2012-08-28,,,,,,,,,,,,
-24.69514,27.40906,2012-08-28,,,,,,,,,,,,
-28.747778,31.745833,2012-08-28,,,,,,,,,,,,
-26.970278,27.211111,2012-08-28,,,,,,,,,,,,
-26.880278,26.965,2012-08-28,,,,,,,,,,,,
-26.45,28.085833,2012-08-28,,,,,,,,,,,,
-26.98472222,26.63227778,2012-08-28,,,,,,,,,,,,
-30.86013889,29.07125,2012-08-28,,,,,,,,,,,,
-31.104278,29.399722,2012-08-28,,,,,,,,,,,,
-31.396,29.2651,2012-08-28,,,,,,,,,,,,
-31.554722,29.245556,2012-08-28,,,,,,,,,,,,
-33.501667,21.624167,2012-08-28,,,,,,,,,,,,
-31.5653,18.3306,2012-08-28,,,,,,,,,,,,
-29.161667,23.696389,2012-08-29,,,,,,,,,,,,
-28.801278,31.955389,2012-08-29,,,,,,,,,,,,
-28.141944,26.417778,2012-08-29,,,,,,,,,,,,
-28.1175,26.719444,2012-08-29,,,,,,,,,,,,
-30.568333,29.422778,2012-08-29,,,,,,,,,,,,
-30.77586667,29.03221667,2012-08-29,,,,,,,,,,,,
-33.13083,18.86278,2012-08-29,,,,,,,,,,,,
-24.282222,28.090278,2012-08-30,,,,,,,,,,,,
-28.75,30.442778,2012-08-30,,,,,,,,,,,,
-29.161667,30.629722,2012-08-30,,,,,,,,,,,,
-27.00222,28.76528,2012-08-30,,,,,,,,,,,,
-27.398611,26.614722,2012-08-30,,,,,,,,,,,,
-27.671111,27.236944,2012-08-30,,,,,,,,,,,,
-33.38056,19.30167,2012-08-30,,,,,,,,,,,,
-27.902778,24.615556,2012-08-31,,,,,,,,,,,,
-28.760833,17.730278,2012-09-02,,,,,,,,,,,,
-25.99136,27.84208,2012-09-03,,,,,,,,,,,,
-22.43772222,31.07805556,2012-09-03,,,,,,,,,,,,
-26.970278,27.211111,2012-09-03,,,,,,,,,,,,
-27.3,28.586944,2012-09-03,,,,,,,,,,,,
-31.031389,28.883333,2012-09-03,,,,,,,,,,,,
-33.818056,19.694722,2012-09-03,,,,,,,,,,,,
-27.01011111,26.69808333,2012-09-04,,,,,,,,,,,,
-26.880278,26.965,2012-09-04,,,,,,,,,,,,
-26.98472222,26.63227778,2012-09-04,,,,,,,,,,,,
-27.671111,27.236944,2012-09-04,,,,,,,,,,,,
-34.075556,20.145556,2012-09-04,,,,,,,,,,,,
-25.45963889,28.26430556,2012-09-04,,,,,,,,,,,,
-28.338333,31.373611,2012-09-04,,,,,,,,,,,,
-28.068333,31.55,2012-09-04,,,,,,,,,,,,
-27.4,26.624722,2012-09-04,,,,,,,,,,,,
-29.161667,23.696389,2012-09-05,,,,,,,,,,,,
-25.81048333,27.90955222,2012-09-05,,,,,,,,,,,,
-27.602222,29.942778,2012-09-05,,,,,,,,,,,,
-27.169444,29.233889,2012-09-05,,,,,,,,,,,,
-26.73806,27.59194,2012-09-05,,,,,,,,,,,,
-26.45,28.085833,2012-09-05,,,,,,,,,,,,
-29.641944,30.6875,2012-09-06,,,,,,,,,,,,
-29.161667,23.696389,2012-09-07,,,,,,,,,,,,
-28.7115,24.07288889,2012-09-07,,,,,,,,,,,,
-27.02314,28.59389,2012-09-07,,,,,,,,,,,,
-27.273889,28.49,2012-09-07,,,,,,,,,,,,
-29.1825,23.575556,2012-09-07,,,,,,,,,,,,
-29.028629,24.638389,2012-09-08,,,,,,,,,,,,
-27.01011111,26.69808333,2012-09-10,,,,,,,,,,,,
-29.987778,29.851667,2012-09-10,,,,,,,,,,,,
-29.744167,29.905833,2012-09-10,,,,,,,,,,,,
-26.98472222,26.63227778,2012-09-10,,,,,,,,,,,,
-29.160278,26.573333,2012-09-10,,,,,,,,,,,,
-34.065833,20.404167,2012-09-11,,,,,,,,,,,,
-25.127778,27.628889,2012-09-11,,,,,,,,,,,,
-24.39619444,27.08983333,2012-09-11,,,,,,,,,,,,
-24.69514,27.40906,2012-09-11,,,,,,,,,,,,
-27.363611,31.783333,2012-09-11,,,,,,,,,,,,
-30.733889,29.828333,2012-09-11,,,,,,,,,,,,
-26.970278,27.211111,2012-09-11,,,,,,,,,,,,
-26.45,28.085833,2012-09-11,,,,,,,,,,,,
-28.69485,28.23487,2012-09-11,,,,,,,,,,,,
-29.615556,27.065278,2012-09-11,,,,,,,,,,,,
-28.883333,27.89,2012-09-11,,,,,,,,,,,,
-33.897778,20.012778,2012-09-11,,,,,,,,,,,,
-29.161667,23.696389,2012-09-12,,,,,,,,,,,,
-25.20639,27.558,2012-09-12,,,,,,,,,,,,
-22.769722,30.886944,2012-09-12,,,,,,,,,,,,
-28.44555556,32.325,2013-01-24,,,,,,,,,,,,
-26.905,32.324722,2012-09-12,,,,,,,,,,,,
-30.398056,30.601944,2012-09-12,,,,,,,,,,,,
-30.27402,30.69602,2012-09-12,,,,,,,,,,,,
-30.160091,27.40124,2012-09-12,,,,,,,,,,,,
-30.336111,27.359444,2012-09-12,,,,,,,,,,,,
-28.768056,20.720556,2012-09-12,,,,,,,,,,,,
-34.405833,19.600556,2012-09-12,,,,,,,,,,,,
-30.830556,26.921389,2012-09-13,,,,,,,,,,,,
-27.00222,28.76528,2012-09-13,,,,,,,,,,,,
-26.648056,27.089444,2012-09-13,,,,,,,,,,,,
-31.000833,26.353056,2012-09-13,,,,,,,,,,,,
-30.679722,26.7125,2012-09-13,,,,,,,,,,,,
-34.329722,18.990278,2012-09-13,,,,,,,,,,,,
-27.573056,24.746389,2012-09-14,,,,,,,,,,,,
-29.658056,25.973333,2012-09-14,,,,,,,,,,,,
-29.803611,30.516111,2012-09-14,,,,,,,,,,,,
-29.161667,23.696389,2012-09-17,,,,,,,,,,,,
-25.99136,27.84208,2012-09-17,,,,,,,,,,,,
-26.73806,27.59194,2012-09-17,,,,,,,,,,,,
-26.45,28.085833,2012-09-17,,,,,,,,,,,,
-27.935,26.126667,2012-09-17,,,,,,,,,,,,
-29.1825,23.575556,2012-09-17,,,,,,,,,,,,
-33.31388889,19.07472222,2012-09-17,,,,,,,,,,,,
-27.01011111,26.69808333,2012-09-18,,,,,,,,,,,,
-22.91028,29.61111,2012-09-18,,,,,,,,,,,,
-27.5275,30.858056,2012-09-18,,,,,,,,,,,,
-29.380556,30.2775,2012-09-18,,,,,,,,,,,,
-27.169444,29.233889,2012-09-18,,,,,,,,,,,,
-26.648056,27.089444,2012-09-18,,,,,,,,,,,,
-26.970278,27.211111,2012-09-18,,,,,,,,,,,,
-26.880278,26.965,2012-09-18,,,,,,,,,,,,
-27.802778,28.768333,2012-09-18,,,,,,,,,,,,
-33.7075,18.97444444,2012-09-18,,,,,,,,,,,,
-25.45963889,28.26430556,2012-09-18,,,,,,,,,,,,
-29.161667,23.696389,2012-09-19,,,,,,,,,,,,
-25.81048333,27.90955222,2012-09-19,,,,,,,,,,,,
-23.763056,27.908611,2012-09-19,,,,,,,,,,,,
-27.00222,28.76528,2012-09-19,,,,,,,,,,,,
-27.273889,28.49,2012-09-19,,,,,,,,,,,,
-34.039722,22.133333,2012-09-19,,,,,,,,,,,,
-32.595833,19.009444,2012-09-19,,,,,,,,,,,,
-34.005833,22.351111,2012-09-19,,,,,,,,,,,,
-31.860278,18.6875,2012-09-20,,,,,,,,,,,,
-29.744167,29.905833,2013-12-27,,,,,,,,,,,,
-24.282222,28.090278,2012-09-20,,,,,,,,,,,,
-23.838611,31.640833,2012-09-20,,,,,,,,,,,,
-24.670833,28.560833,2012-09-21,,,,,,,,,,,,
-32.502778,19.535833,2012-09-21,,,,,,,,,,,,
-24.183889,30.823889,2012-09-25,,,,,,,,,,,,
-25.127778,27.628889,2012-09-25,,,,,,,,,,,,
-25.20639,27.558,2012-09-25,,,,,,,,,,,,
-24.69514,27.40906,2012-09-25,,,,,,,,,,,,
-25.73411,27.21422,2012-09-25,,,,,,,,,,,,
-26.45,28.085833,2012-09-25,,,,,,,,,,,,
-31.396,29.2651,2012-09-25,,,,,,,,,,,,
-31.554722,29.245556,2012-09-25,,,,,,,,,,,,
-33.501667,21.624167,2012-09-25,,,,,,,,,,,,
-33.38056,19.30167,2012-09-25,,,,,,,,,,,,
-29.161667,23.696389,2012-09-26,,,,,,,,,,,,
-27.01011111,26.69808333,2012-09-26,,,,,,,,,,,,
-24.39619444,27.08983333,2012-09-26,,,,,,,,,,,,
-29.380556,30.2775,2012-09-26,,,,,,,,,,,,
-26.648056,27.089444,2012-09-26,,,,,,,,,,,,
-26.880278,26.965,2012-09-26,,,,,,,,,,,,
-27.802778,28.768333,2012-09-26,,,,,,,,,,,,
-26.98472222,26.63227778,2012-09-26,,,,,,,,,,,,
-28.141944,26.417778,2012-09-26,,,,,,,,,,,,
-28.1175,26.719444,2012-09-26,,,,,,,,,,,,
-30.568333,29.422778,2012-09-26,,,,,,,,,,,,
-30.570833,29.150556,2012-09-26,,,,,,,,,,,,
-31.104278,29.399722,2012-09-26,,,,,,,,,,,,
-31.5653,18.3306,2012-09-26,,,,,,,,,,,,
-29.641944,30.6875,2012-09-27,,,,,,,,,,,,
-24.679167,30.8025,2012-09-27,,,,,,,,,,,,
