Latitude,Longitude,nir,green,swir16,pet,month_sin,month_cos
-25.20639,27.558,14911.0,9914.0,13081.0,177.0,0.8660254037844387,-0.49999999999999983
-24.69514,27.40906,14526.5,9570.5,12488.0,185.0,0.8660254037844387,-0.49999999999999983
-26.861111,28.884722,65535.0,65535.0,28992.0,151.0,0.8660254037844387,-0.49999999999999983
-26.98472222,26.63227778,14846.5,9941.5,15989.5,174.1,0.8660254037844387,-0.49999999999999983
-29.161667,23.696389,8021.5,9928.5,7596.0,204.3,0.8660254037844387,-0.49999999999999983
-26.03611,30.99778,14100.0,9443.0,12525.0,149.40001,0.8660254037844387,-0.49999999999999983
-26.648056,27.089444,15263.5,9515.0,15357.5,165.40001,0.8660254037844387,-0.49999999999999983
-26.970278,27.211111,8591.0,8804.5,7894.0,166.2,0.8660254037844387,-0.49999999999999983
-28.141944,26.417778,14475.5,9252.0,14198.0,184.3,0.8660254037844387,-0.49999999999999983
-28.116667,26.725278,14593.0,9474.0,14307.0,179.40001,0.8660254037844387,-0.49999999999999983
-29.615556,27.065278,13827.5,10638.5,13021.0,169.8,0.8660254037844387,-0.49999999999999983
-28.7115,24.07288889,12872.0,9921.0,12111.5,204.8,0.8660254037844387,-0.49999999999999983
-28.801278,31.955389,15794.0,9488.0,12881.5,146.8,0.8660254037844387,-0.49999999999999983
-29.161667,30.629722,17916.5,10019.5,14670.0,132.0,0.8660254037844387,-0.49999999999999983
-27.38972222,26.46388889,10675.0,10507.5,10415.5,184.3,0.8660254037844387,-0.49999999999999983
-28.1175,26.719444,13560.5,9852.0,14033.0,179.40001,0.8660254037844387,-0.49999999999999983
-28.116667,26.725278,14593.0,9474.0,14307.0,179.40001,0.8660254037844387,-0.49999999999999983
-27.398611,26.614722,17806.0,12980.0,15105.5,182.6,0.8660254037844387,-0.49999999999999983
-28.376944,24.303056,12732.0,9699.0,11675.5,204.3,0.8660254037844387,-0.49999999999999983
-29.615556,27.065278,13827.5,10638.5,13021.0,169.8,0.8660254037844387,-0.49999999999999983
-33.31388889,19.07472222,12692.5,8908.0,11545.0,206.90001,0.8660254037844387,-0.49999999999999983
-25.49037,30.6986,14190.0,8950.0,11921.5,143.3,0.8660254037844387,-0.49999999999999983
-27.573056,24.746389,17422.5,11320.5,17514.5,207.0,0.8660254037844387,-0.49999999999999983
-27.902778,24.615556,18639.0,10889.0,16637.0,204.3,0.8660254037844387,-0.49999999999999983
-33.7075,18.97444444,5261.0,4429.0,4896.5,204.7,0.8660254037844387,-0.49999999999999983
-25.99136,27.84208,15950.0,9646.0,14216.0,158.8,0.8660254037844387,-0.49999999999999983
-22.935,28.004167,4413.0,4856.5,3895.0,185.90001,0.8660254037844387,-0.49999999999999983
-22.91028,29.61111,14293.0,9985.0,13432.0,167.40001,0.8660254037844387,-0.49999999999999983
-25.681111,31.783333,13907.5,10059.0,12452.5,142.2,0.8660254037844387,-0.49999999999999983
-25.67386,31.57527,17367.5,9099.0,12718.0,147.1,0.8660254037844387,-0.49999999999999983
-28.735556,29.820556,4492.5,4767.0,3855.0,148.3,0.8660254037844387,-0.49999999999999983
-26.861111,28.884722,14377.0,10468.0,16143.0,151.0,0.8660254037844387,-0.49999999999999983
-26.45,28.085833,15924.0,9779.0,14892.5,155.90001,0.8660254037844387,-0.49999999999999983
-28.69485,28.23487,13708.0,9659.5,12840.5,148.40001,0.8660254037844387,-0.49999999999999983
-28.883333,27.89,13563.5,9762.0,12227.0,152.8,0.8660254037844387,-0.49999999999999983
-28.338333,31.373611,13947.5,8831.5,12836.0,141.8,0.8660254037844387,-0.49999999999999983
-29.161667,23.696389,8021.5,9928.5,7596.0,204.3,0.8660254037844387,-0.49999999999999983
-27.01011111,26.69808333,11286.0,8714.0,10408.5,175.6,0.8660254037844387,-0.49999999999999983
-25.81048333,27.90955222,13855.0,9579.0,13813.0,163.5,0.8660254037844387,-0.49999999999999983
-24.282222,28.090278,14580.5,9454.0,14379.0,168.7,0.8660254037844387,-0.49999999999999983
-24.768889,31.39,17994.0,11934.5,20121.5,144.5,0.8660254037844387,-0.49999999999999983
-24.9675,31.516667,13515.5,9313.0,14552.0,145.1,0.8660254037844387,-0.49999999999999983
-27.00222,28.76528,11921.5,10024.5,12756.0,150.40001,0.8660254037844387,-0.49999999999999983
-26.648056,27.089444,14091.0,9431.5,15687.0,165.40001,0.8660254037844387,-0.49999999999999983
-26.970278,27.211111,8909.5,9340.5,8044.5,166.2,0.8660254037844387,-0.49999999999999983
-26.880278,26.965,14036.0,9536.0,15968.0,168.40001,0.8660254037844387,-0.49999999999999983
-27.38972222,26.46388889,9159.5,9272.0,8259.0,184.3,0.8660254037844387,-0.49999999999999983
-26.98472222,26.63227778,13692.5,9875.0,15653.5,174.1,0.8660254037844387,-0.49999999999999983
-30.570833,29.150556,12739.5,9601.0,14189.5,133.40001,0.8660254037844387,-0.49999999999999983
-27.602222,29.942778,14768.0,9715.0,14441.0,152.6,0.8660254037844387,-0.49999999999999983
-27.671111,27.236944,13525.0,10313.5,13883.0,172.1,0.8660254037844387,-0.49999999999999983
-31.031389,28.883333,11292.5,9850.0,10592.5,135.2,0.8660254037844387,-0.49999999999999983
-30.86013889,29.07125,11742.0,9698.0,12146.5,135.8,0.8660254037844387,-0.49999999999999983
-33.13083,18.86278,14694.0,10722.0,13029.5,209.40001,0.8660254037844387,-0.49999999999999983
-29.140556,31.391944,14501.0,10096.0,10613.0,139.5,0.8660254037844387,-0.49999999999999983
-27.573056,24.746389,13719.0,9743.5,14321.0,207.0,0.8660254037844387,-0.49999999999999983
-29.7775,29.470833,14298.0,9785.0,15402.0,131.0,0.8660254037844387,-0.49999999999999983
-29.987778,29.851667,17694.5,8901.5,12672.5,129.90001,0.8660254037844387,-0.49999999999999983
-29.160278,26.573333,13767.0,10350.0,14136.0,181.7,0.8660254037844387,-0.49999999999999983
-33.501667,21.624167,15544.5,9961.5,11148.0,175.2,0.8660254037844387,-0.49999999999999983
-28.7115,24.07288889,12872.0,9921.0,12111.5,204.8,0.8660254037844387,-0.49999999999999983
-24.679167,30.8025,13650.0,9645.0,15259.5,144.5,0.8660254037844387,-0.49999999999999983
-25.127778,27.628889,6756.5,4792.0,7045.5,176.6,0.8660254037844387,-0.49999999999999983
-25.20639,27.558,14204.5,9892.5,12143.0,177.0,0.8660254037844387,-0.49999999999999983
-24.69514,27.40906,13909.0,9987.0,12085.0,185.0,0.8660254037844387,-0.49999999999999983
-27.363611,31.783333,17685.0,8918.0,12271.0,144.5,0.8660254037844387,-0.49999999999999983
-30.733889,29.828333,14813.0,9286.0,13212.5,127.4,0.8660254037844387,-0.49999999999999983
-26.880278,26.965,14036.0,9536.0,15968.0,168.40001,0.8660254037844387,-0.49999999999999983
-29.615556,27.065278,13827.5,10638.5,13021.0,169.8,0.8660254037844387,-0.49999999999999983
-28.883333,27.89,13563.5,9762.0,12227.0,152.8,0.8660254037844387,-0.49999999999999983
-29.161667,23.696389,8021.5,9928.5,7596.0,204.3,0.8660254037844387,-0.49999999999999983
-24.183889,30.823889,13757.5,9585.5,11804.0,154.2,0.8660254037844387,-0.49999999999999983
-22.769722,30.886944,14372.0,9247.0,14209.0,169.40001,0.8660254037844387,-0.49999999999999983
-27.937778,31.209444,15252.5,8848.0,12188.0,145.2,0.8660254037844387,-0.49999999999999983
-26.905,32.324722,18207.0,8343.0,11403.0,149.0,0.8660254037844387,-0.49999999999999983
-27.935,26.126667,12200.0,9592.0,15494.0,187.40001,0.8660254037844387,-0.49999999999999983
-34.075556,20.145556,16015.5,11056.0,17648.5,183.0,0.8660254037844387,-0.49999999999999983
-30.398056,30.601944,17938.5,8781.0,11495.0,131.0,0.8660254037844387,-0.49999999999999983
-30.27402,30.69602,14927.5,8951.5,12187.0,130.7,0.8660254037844387,-0.49999999999999983
-30.160091,27.40124,14203.0,10694.0,15062.0,163.2,0.8660254037844387,-0.49999999999999983
-34.005833,22.351111,15806.0,9335.5,13178.0,139.6,0.8660254037844387,-0.49999999999999983
-29.803611,30.516111,15341.0,9585.0,13137.0,128.90001,0.8660254037844387,-0.49999999999999983
-25.99136,27.84208,13502.5,9689.0,13952.5,158.8,0.8660254037844387,-0.49999999999999983
-25.45963889,28.26430556,14798.0,9773.0,13801.0,167.0,0.49999999999999994,-0.8660254037844387
-33.897778,20.012778,13667.0,8904.0,10627.0,193.5,0.49999999999999994,-0.8660254037844387
-25.81048333,27.90955222,13320.5,9655.0,14096.0,163.5,0.49999999999999994,-0.8660254037844387
-26.861111,28.884722,13229.0,10038.5,15833.0,151.0,0.49999999999999994,-0.8660254037844387
-29.033333,23.983333,15457.5,10061.5,13031.0,202.3,0.49999999999999994,-0.8660254037844387
-28.058889,30.373611,14296.5,9866.0,13920.5,147.1,0.49999999999999994,-0.8660254037844387
-24.925278,29.324444,13643.0,9662.5,14803.5,168.0,0.49999999999999994,-0.8660254037844387
-27.00222,28.76528,11921.5,10024.5,12756.0,150.40001,0.49999999999999994,-0.8660254037844387
-27.398611,26.614722,14074.0,9164.0,12550.5,182.6,0.49999999999999994,-0.8660254037844387
-27.671111,27.236944,13525.0,10313.5,13883.0,172.1,0.49999999999999994,-0.8660254037844387
-27.4,26.624722,13551.0,9269.0,12862.0,182.6,0.49999999999999994,-0.8660254037844387
-26.648056,27.089444,14091.0,9431.5,15687.0,165.40001,0.49999999999999994,-0.8660254037844387
-26.970278,27.211111,8909.5,9340.5,8044.5,166.2,0.49999999999999994,-0.8660254037844387
-26.880278,26.965,14036.0,9536.0,15968.0,168.40001,0.49999999999999994,-0.8660254037844387
-27.01011111,26.69808333,11286.0,8714.0,10408.5,175.6,0.49999999999999994,-0.8660254037844387
-26.45,28.085833,15192.0,10490.0,17932.0,155.90001,0.49999999999999994,-0.8660254037844387
-26.98472222,26.63227778,13692.5,9875.0,15653.5,174.1,0.49999999999999994,-0.8660254037844387
-32.502778,19.535833,16640.5,12002.0,18863.0,223.40001,0.49999999999999994,-0.8660254037844387
-25.127778,27.628889,6756.5,4792.0,7045.5,176.6,0.49999999999999994,-0.8660254037844387
-25.20639,27.558,14204.5,9892.5,12143.0,177.0,0.49999999999999994,-0.8660254037844387
-24.69514,27.40906,13909.0,9987.0,12085.0,185.0,0.49999999999999994,-0.8660254037844387
-28.747778,31.745833,16163.5,9833.5,14189.5,147.8,0.49999999999999994,-0.8660254037844387
-27.169444,29.233889,14276.0,10382.0,17950.0,145.40001,0.49999999999999994,-0.8660254037844387
-26.648056,27.089444,14091.0,9431.5,15687.0,165.40001,0.49999999999999994,-0.8660254037844387
-26.970278,27.211111,8909.5,9340.5,8044.5,166.2,0.49999999999999994,-0.8660254037844387
-26.880278,26.965,14036.0,9536.0,15968.0,168.40001,0.49999999999999994,-0.8660254037844387
-28.141944,26.417778,12936.5,9058.0,14420.0,184.3,0.49999999999999994,-0.8660254037844387
-28.116667,26.725278,13306.0,9369.0,14449.0,179.40001,0.49999999999999994,-0.8660254037844387
-29.042222,24.6,10961.0,10125.0,9509.0,203.3,0.49999999999999994,-0.8660254037844387
-28.460833,21.248889,13769.5,9526.0,10912.5,238.6,0.49999999999999994,-0.8660254037844387
-31.396,29.2651,9832.0,9521.5,9317.5,131.90001,0.49999999999999994,-0.8660254037844387
-25.57877778,29.12747222,12144.5,9473.5,12142.0,161.7,0.49999999999999994,-0.8660254037844387
-25.49037,30.6986,14443.0,9140.0,12732.0,143.3,0.49999999999999994,-0.8660254037844387
-28.801278,31.955389,15794.0,9488.0,12881.5,146.8,0.49999999999999994,-0.8660254037844387
-27.4275,28.525833,16661.0,11368.5,18932.5,150.40001,0.49999999999999994,-0.8660254037844387
-27.3,28.586944,14343.0,10575.0,16749.5,150.5,0.49999999999999994,-0.8660254037844387
-27.398611,26.614722,14074.0,9164.0,12550.5,182.6,0.49999999999999994,-0.8660254037844387
-29.028629,24.638389,14753.5,10369.0,13600.5,203.0,0.49999999999999994,-0.8660254037844387
-29.1825,23.575556,9945.5,10606.0,8574.5,208.8,0.49999999999999994,-0.8660254037844387
-30.570833,29.150556,12739.5,9601.0,14189.5,133.40001,0.49999999999999994,-0.8660254037844387
-31.104278,29.399722,11740.0,8740.0,10496.5,130.3,0.49999999999999994,-0.8660254037844387
-33.31388889,19.07472222,12692.5,8908.0,11545.0,206.90001,0.49999999999999994,-0.8660254037844387
-29.140556,31.391944,14394.0,9995.5,10901.5,139.5,0.49999999999999994,-0.8660254037844387
-28.75,30.442778,14604.0,12721.5,14746.5,152.1,0.49999999999999994,-0.8660254037844387
-29.161667,30.629722,13717.5,9692.5,15414.5,132.0,0.49999999999999994,-0.8660254037844387
-27.38972222,26.46388889,9159.5,9272.0,8259.0,184.3,0.49999999999999994,-0.8660254037844387
-27.935,26.126667,12200.0,9592.0,15494.0,187.40001,0.49999999999999994,-0.8660254037844387
-27.671111,27.236944,13525.0,10313.5,13883.0,172.1,0.49999999999999994,-0.8660254037844387
-28.376944,24.303056,13725.0,9908.5,13156.0,204.3,0.49999999999999994,-0.8660254037844387
-31.031389,28.883333,11292.5,9850.0,10592.5,135.2,0.49999999999999994,-0.8660254037844387
-30.86013889,29.07125,11742.0,9698.0,12146.5,135.8,0.49999999999999994,-0.8660254037844387
-30.77586667,29.03221667,14205.0,9956.5,15440.0,136.3,0.49999999999999994,-0.8660254037844387
-33.7075,18.97444444,5261.0,4429.0,4896.5,204.7,0.49999999999999994,-0.8660254037844387
-33.72266667,18.61691667,14730.5,10101.5,15762.0,195.3,0.49999999999999994,-0.8660254037844387
-27.902778,24.615556,15022.5,10343.5,15573.0,204.3,0.49999999999999994,-0.8660254037844387
-28.44555556,32.325,17955.0,9445.0,12606.0,142.2,0.8660254037844387,-0.49999999999999983
-31.554722,29.245556,17850.5,9345.0,14308.0,122.9,0.49999999999999994,-0.8660254037844387
-28.760833,17.730278,23472.5,22105.0,18269.0,239.2,0.49999999999999994,-0.8660254037844387
-25.99136,27.84208,13502.5,9689.0,13952.5,158.8,0.49999999999999994,-0.8660254037844387
-26.861111,28.884722,9839.5,8834.5,9584.5,151.0,0.49999999999999994,-0.8660254037844387
-26.45,28.085833,15192.0,10490.0,17932.0,155.90001,0.49999999999999994,-0.8660254037844387
-25.681111,31.783333,13542.0,10233.0,12258.5,142.2,0.49999999999999994,-0.8660254037844387
-25.398889,31.610556,13905.5,10071.0,14143.5,140.8,0.49999999999999994,-0.8660254037844387
-26.648056,27.089444,14091.0,9431.5,15687.0,165.40001,0.49999999999999994,-0.8660254037844387
-25.45963889,28.26430556,14798.0,9773.0,13801.0,167.0,0.49999999999999994,-0.8660254037844387
-25.81048333,27.90955222,13320.5,9655.0,14096.0,163.5,0.49999999999999994,-0.8660254037844387
-24.768889,31.39,17994.0,11934.5,20121.5,144.5,0.49999999999999994,-0.8660254037844387
-29.033333,23.983333,15457.5,10061.5,13031.0,202.3,0.49999999999999994,-0.8660254037844387
-33.13083,18.86278,14694.0,10722.0,13029.5,209.40001,0.49999999999999994,-0.8660254037844387
-24.99328,30.81444,13903.0,8944.0,13797.0,132.5,0.49999999999999994,-0.8660254037844387
-33.970833,22.548333,14582.0,8471.0,10244.0,136.1,0.49999999999999994,-0.8660254037844387
-25.436111,31.982222,12925.5,10042.5,13525.0,140.7,0.49999999999999994,-0.8660254037844387
-25.14944444,31.94055556,14435.0,10679.0,17193.0,140.2,0.49999999999999994,-0.8660254037844387
-29.7775,29.470833,14298.0,9785.0,15402.0,131.0,0.49999999999999994,-0.8660254037844387
-29.987778,29.851667,13974.5,8693.0,11691.5,129.90001,0.49999999999999994,-0.8660254037844387
-29.744167,29.905833,23062.0,17701.5,25178.5,134.7,0.49999999999999994,-0.8660254037844387
-30.27402,30.69602,14927.5,8951.5,12187.0,130.7,0.49999999999999994,-0.8660254037844387
-27.01011111,26.69808333,11286.0,8714.0,10408.5,175.6,0.49999999999999994,-0.8660254037844387
-24.679167,30.8025,13297.5,9630.0,15356.0,144.5,0.49999999999999994,-0.8660254037844387
-24.183889,30.823889,13878.0,9361.0,11359.0,154.2,0.49999999999999994,-0.8660254037844387
-25.127778,27.628889,13584.0,10118.0,17195.5,176.6,0.49999999999999994,-0.8660254037844387
-25.20639,27.558,13972.5,10066.0,12541.5,177.0,0.49999999999999994,-0.8660254037844387
-24.69514,27.40906,13909.0,9987.0,12085.0,185.0,0.49999999999999994,-0.8660254037844387
-27.169444,29.233889,14240.5,10219.0,18042.0,145.40001,0.49999999999999994,-0.8660254037844387
-26.880278,26.965,14036.0,9536.0,15968.0,168.40001,0.49999999999999994,-0.8660254037844387
-26.98472222,26.63227778,13692.5,9875.0,15653.5,174.1,0.49999999999999994,-0.8660254037844387
-29.160278,26.573333,12979.5,9389.0,13526.0,181.7,0.49999999999999994,-0.8660254037844387
-30.336111,27.359444,4605.5,5084.0,3826.5,164.1,0.49999999999999994,-0.8660254037844387
-33.501667,21.624167,11931.0,8932.5,11356.5,175.2,0.49999999999999994,-0.8660254037844387
-34.075556,20.145556,15717.5,9898.0,14863.0,183.0,0.49999999999999994,-0.8660254037844387
-33.897778,20.012778,13667.0,8904.0,10627.0,193.5,0.49999999999999994,-0.8660254037844387
-24.058889,31.237222,14291.5,9417.0,12724.0,153.7,0.49999999999999994,-0.8660254037844387
-30.398056,30.601944,17938.5,8781.0,11495.0,131.0,0.49999999999999994,-0.8660254037844387
-30.160091,27.40124,14203.0,10694.0,15062.0,163.2,0.49999999999999994,-0.8660254037844387
-28.69485,28.23487,13324.0,9420.0,12893.5,148.40001,0.49999999999999994,-0.8660254037844387
-28.883333,27.89,13563.5,9762.0,12227.0,152.8,0.49999999999999994,-0.8660254037844387
-34.005833,22.351111,15806.0,9335.5,13178.0,139.6,0.49999999999999994,-0.8660254037844387
-29.641944,30.6875,13271.0,9187.0,11663.5,133.90001,0.49999999999999994,-0.8660254037844387
-30.830556,26.921389,11087.5,9557.0,10708.0,167.0,0.49999999999999994,-0.8660254037844387
-29.380556,30.2775,13391.5,9483.0,13445.0,128.5,0.49999999999999994,-0.8660254037844387
-30.679722,26.7125,9367.5,9789.0,8872.0,170.8,0.49999999999999994,-0.8660254037844387
-29.615556,27.065278,13827.5,10638.5,13021.0,169.8,0.49999999999999994,-0.8660254037844387
-34.031944,22.053333,11373.0,8599.0,11165.0,148.5,0.49999999999999994,-0.8660254037844387
-30.398056,30.601944,17938.5,8781.0,11495.0,131.0,0.49999999999999994,-0.8660254037844387
-30.27402,30.69602,14927.5,8951.5,12187.0,130.7,0.49999999999999994,-0.8660254037844387
-29.658056,25.973333,12051.5,9438.0,12465.0,179.1,0.49999999999999994,-0.8660254037844387
-31.000833,26.353056,10544.0,8972.0,9963.0,167.3,0.49999999999999994,-0.8660254037844387
-28.460833,21.248889,13769.5,9526.0,10912.5,238.6,0.49999999999999994,-0.8660254037844387
-29.803611,30.516111,15341.0,9585.0,13137.0,128.90001,0.49999999999999994,-0.8660254037844387
-28.760833,17.730278,23472.5,22105.0,18269.0,239.2,0.49999999999999994,-0.8660254037844387
-25.99136,27.84208,5926.0,4577.0,6504.5,158.8,0.49999999999999994,-0.8660254037844387
-26.861111,28.884722,12897.0,9776.0,15782.5,151.0,0.49999999999999994,-0.8660254037844387
-26.970278,27.211111,8303.0,8856.5,7922.0,166.2,0.49999999999999994,-0.8660254037844387
-26.45,28.085833,15992.0,10867.0,18885.0,155.90001,0.49999999999999994,-0.8660254037844387
-27.01011111,26.69808333,10633.5,8869.0,10258.5,175.6,0.49999999999999994,-0.8660254037844387
-29.380556,30.2775,13391.5,9483.0,13445.0,128.5,0.49999999999999994,-0.8660254037844387
-26.648056,27.089444,13940.0,9697.0,16870.0,165.40001,0.49999999999999994,-0.8660254037844387
-26.880278,26.965,13889.5,9824.0,16857.0,168.40001,0.49999999999999994,-0.8660254037844387
-26.98472222,26.63227778,13516.0,10199.0,16056.5,174.1,0.49999999999999994,-0.8660254037844387
-31.000833,26.353056,10114.0,8968.0,9637.0,167.3,0.49999999999999994,-0.8660254037844387
-24.282222,28.090278,13354.5,9339.0,14822.0,168.7,0.49999999999999994,-0.8660254037844387
-27.937778,31.209444,13460.0,9347.0,12235.5,145.2,0.49999999999999994,-0.8660254037844387
-28.404444,30.013056,12381.0,9214.0,15448.0,150.2,0.49999999999999994,-0.8660254037844387
-28.1175,26.719444,12668.5,9889.5,14702.0,179.40001,0.49999999999999994,-0.8660254037844387
-28.44555556,32.325,17955.0,9445.0,12606.0,142.2,0.49999999999999994,-0.8660254037844387
-24.670833,28.560833,13836.0,9633.0,15441.5,167.7,0.49999999999999994,-0.8660254037844387
-27.573056,24.746389,13977.0,10302.0,14787.0,207.0,0.49999999999999994,-0.8660254037844387
-30.679722,26.7125,9367.5,9789.0,8872.0,170.8,0.49999999999999994,-0.8660254037844387
-28.44555556,32.325,14879.5,9687.0,13902.0,136.2,-0.4999999999999998,-0.8660254037844388
-33.13083,18.86278,14694.0,10722.0,13029.5,209.40001,0.49999999999999994,-0.8660254037844387
-28.7115,24.07288889,11878.5,9907.0,12230.0,204.8,1.2246467991473532e-16,-1.0
-27.5275,30.858056,14750.0,9815.0,14502.5,139.7,1.2246467991473532e-16,-1.0
-29.1825,23.575556,11496.5,9669.0,10689.5,208.8,1.2246467991473532e-16,-1.0
-26.73806,27.59194,10034.0,9409.5,8506.5,161.40001,1.2246467991473532e-16,-1.0
-32.502778,19.535833,16640.5,12002.0,18863.0,223.40001,1.2246467991473532e-16,-1.0
-25.127778,27.628889,13431.0,9881.0,16899.0,176.6,1.2246467991473532e-16,-1.0
-25.20639,27.558,13653.0,9887.0,12922.5,177.0,1.2246467991473532e-16,-1.0
-24.69514,27.40906,5159.5,4570.5,4450.5,185.0,1.2246467991473532e-16,-1.0
-26.006389,29.253889,10296.0,8736.5,11484.0,147.5,1.2246467991473532e-16,-1.0
-27.169444,29.233889,14240.5,10219.0,18042.0,145.40001,1.2246467991473532e-16,-1.0
-34.250556,20.9925,11170.0,8230.0,9770.0,174.5,1.2246467991473532e-16,-1.0
-25.57877778,29.12747222,13501.5,9922.0,16228.0,161.7,1.2246467991473532e-16,-1.0
-23.658056,31.05,13838.0,9924.0,15325.0,158.7,1.2246467991473532e-16,-1.0
-28.801278,31.955389,14551.0,9823.0,13442.5,146.8,1.2246467991473532e-16,-1.0
-27.02314,28.59389,10710.5,9459.0,11613.0,152.0,1.2246467991473532e-16,-1.0
-27.4275,28.525833,16638.0,11392.0,19826.0,150.40001,1.2246467991473532e-16,-1.0
-28.141944,26.417778,12939.0,9406.5,15040.5,184.3,1.2246467991473532e-16,-1.0
-28.1175,26.719444,12548.0,9924.0,14590.5,179.40001,1.2246467991473532e-16,-1.0
-28.44555556,32.325,14879.5,9687.0,13902.0,136.2,-0.8660254037844384,-0.5000000000000004
-33.7075,18.97444444,5261.0,4429.0,4896.5,204.7,1.2246467991473532e-16,-1.0
-33.72266667,18.61691667,14730.5,10101.5,15762.0,195.3,1.2246467991473532e-16,-1.0
-29.140556,31.391944,10971.0,10049.5,10257.0,139.5,1.2246467991473532e-16,-1.0
-23.838611,31.640833,13155.5,9502.0,10884.0,159.90001,1.2246467991473532e-16,-1.0
-28.44555556,32.325,16928.5,10391.5,15007.0,136.2,-1.0,-1.8369701987210297e-16
-28.75,30.442778,14604.0,12721.5,14746.5,152.1,1.2246467991473532e-16,-1.0
-29.161667,30.629722,13717.5,9692.5,15414.5,132.0,1.2246467991473532e-16,-1.0
-27.398611,26.614722,13577.0,9189.0,12710.0,182.6,1.2246467991473532e-16,-1.0
-27.671111,27.236944,13308.0,10112.5,13954.5,172.1,1.2246467991473532e-16,-1.0
-27.5275,30.858056,13723.0,10341.5,16339.5,157.2,-0.8660254037844384,-0.5000000000000004
-27.4,26.624722,12868.5,9539.0,14458.0,182.6,1.2246467991473532e-16,-1.0
-25.99136,27.84208,13152.0,9596.5,15000.0,158.8,1.2246467991473532e-16,-1.0
-26.861111,28.884722,13179.0,9917.0,16923.0,151.0,1.2246467991473532e-16,-1.0
-27.671111,27.236944,13308.0,10112.5,13954.5,172.1,1.2246467991473532e-16,-1.0
-31.554722,29.245556,17850.5,9345.0,14308.0,122.9,1.2246467991473532e-16,-1.0
-33.818056,19.694722,11392.0,8999.0,10125.5,199.7,1.2246467991473532e-16,-1.0
-27.935,26.126667,12260.5,9783.5,15834.5,187.40001,1.2246467991473532e-16,-1.0
-28.141944,26.417778,12939.0,9406.5,15040.5,184.3,1.2246467991473532e-16,-1.0
-29.658056,25.973333,11938.5,9543.0,12674.0,179.1,1.2246467991473532e-16,-1.0
-31.104278,29.399722,11919.0,8641.5,10433.0,130.3,1.2246467991473532e-16,-1.0
-34.075556,20.145556,15717.5,9898.0,14863.0,183.0,1.2246467991473532e-16,-1.0
-25.45963889,28.26430556,13984.5,9652.0,14268.0,167.0,1.2246467991473532e-16,-1.0
-28.068333,31.55,13404.5,9358.0,13216.5,149.6,1.2246467991473532e-16,-1.0
-27.00222,28.76528,12102.0,9564.0,15665.5,150.40001,1.2246467991473532e-16,-1.0
-28.1175,26.719444,12548.0,9924.0,14590.5,179.40001,1.2246467991473532e-16,-1.0
-30.568333,29.422778,13501.0,9060.0,15051.5,132.2,1.2246467991473532e-16,-1.0
-30.570833,29.150556,12739.5,9601.0,14189.5,133.40001,1.2246467991473532e-16,-1.0
-27.602222,29.942778,14125.0,9416.0,14910.0,152.6,1.2246467991473532e-16,-1.0
-27.935,26.126667,12260.5,9783.5,15834.5,187.40001,1.2246467991473532e-16,-1.0
-28.1175,26.719444,12548.0,9924.0,14590.5,179.40001,1.2246467991473532e-16,-1.0
-30.679722,26.7125,9084.0,9827.0,8947.0,170.8,1.2246467991473532e-16,-1.0
-30.160091,27.40124,12724.0,9819.5,13915.0,163.2,1.2246467991473532e-16,-1.0
-30.86013889,29.07125,11742.0,9698.0,12146.5,135.8,1.2246467991473532e-16,-1.0
-28.7115,24.07288889,11878.5,9907.0,12230.0,204.8,1.2246467991473532e-16,-1.0
-27.01011111,26.69808333,10633.5,8869.0,10258.5,175.6,1.2246467991473532e-16,-1.0
-29.641944,30.6875,13271.0,9187.0,11663.5,133.90001,1.2246467991473532e-16,-1.0
-26.648056,27.089444,13940.0,9697.0,16870.0,165.40001,1.2246467991473532e-16,-1.0
-26.970278,27.211111,8303.0,8856.5,7922.0,166.2,1.2246467991473532e-16,-1.0
-26.880278,26.965,13889.5,9824.0,16857.0,168.40001,1.2246467991473532e-16,-1.0
-26.98472222,26.63227778,13516.0,10199.0,16056.5,174.1,1.2246467991473532e-16,-1.0
-27.398611,26.614722,13577.0,9189.0,12710.0,182.6,1.2246467991473532e-16,-1.0
-29.1825,23.575556,11496.5,9669.0,10689.5,208.8,1.2246467991473532e-16,-1.0
-22.91028,29.61111,13961.0,9745.0,13381.5,167.40001,1.2246467991473532e-16,-1.0
-29.7775,29.470833,14298.0,9785.0,15402.0,131.0,1.2246467991473532e-16,-1.0
-26.861111,28.884722,13042.0,9841.0,16770.5,151.0,1.2246467991473532e-16,-1.0
-26.73806,27.59194,10194.0,9594.0,8221.0,161.40001,1.2246467991473532e-16,-1.0
-25.127778,27.628889,13431.0,9881.0,16899.0,176.6,1.2246467991473532e-16,-1.0
-25.20639,27.558,13653.0,9887.0,12922.5,177.0,1.2246467991473532e-16,-1.0
-24.69514,27.40906,5159.5,4570.5,4450.5,185.0,1.2246467991473532e-16,-1.0
-27.169444,29.233889,14240.5,10219.0,18042.0,145.40001,1.2246467991473532e-16,-1.0
-27.00222,28.76528,12102.0,9564.0,15665.5,150.40001,1.2246467991473532e-16,-1.0
-29.160278,26.573333,12625.0,9802.0,14436.0,181.7,1.2246467991473532e-16,-1.0
-29.028629,24.638389,12760.0,9551.5,12360.5,203.0,1.2246467991473532e-16,-1.0
